0,1,2,3,4,5
547,Baron Trigault's Vengeance by Emile Gaboriau,English,"Gaboriau, Emile",,"Jul 2, 2008"
548,"Project Trinity, 1945-1946 by Carl R. Maag and Steve Rohrer",English,"Maag, Carl R.",,"Jun 1, 1996"
549,The Underdogs: A Novel of the Mexican Revolution by Mariano Azuela,English,"Azuela, Mariano",,"Jun 1, 1996"
550,Silas Marner by George Eliot,English,"Eliot, George",,"Jun 1, 1996"
551,The Land That Time Forgot by Edgar Rice Burroughs,English,"Burroughs, Edgar Rice",,"Jun 1, 1996"
552,The People That Time Forgot by Edgar Rice Burroughs,English,"Burroughs, Edgar Rice",,"Jun 1, 1996"
553,Out of Time's Abyss by Edgar Rice Burroughs,English,"Burroughs, Edgar Rice",,"Jun 1, 1996"
554,The Contrast by Royall Tyler,English,"Tyler, Royall",,"Jun 1, 1996"
555,The Unbearable Bassington by Saki,English,Saki,,"Jun 1, 1996"
556,Rewards and Fairies by Rudyard Kipling,English,"Kipling, Rudyard",,"Jun 1, 1996"
557,Puck of Pook's Hill by Rudyard Kipling,English,"Kipling, Rudyard",,"Jun 1, 1996"
558,The Thirty-Nine Steps by John Buchan,English,"Buchan, John",,"Jun 1, 1996"
559,Greenmantle by John Buchan,English,"Buchan, John",,"Jun 1, 1996"
560,Mr. Standfast by John Buchan,English,"Buchan, John",,"Jun 1, 1996"
561,The Further Adventures of Robinson Crusoe by Daniel Defoe,English,"Defoe, Daniel, 1661?-1731",,"Jun 1, 1996"
562,The Go Ahead Boys and the Racing Motor-Boat by Ross Kay,English,"Kay, Ross",,"Jun 1, 1996"
563,"The Planet Mars and Its Inhabitants, a Psychic Revelation by J. L. Kennon",English,"Kennon, J. L.",,"Jun 1, 1996"
564,The Mystery of Edwin Drood by Charles Dickens,English,"Dickens, Charles",,"Jun 1, 1996"
565,The Zincali: An Account of the Gypsies of Spain by George Borrow,English,"Borrow, George",,"Jun 1, 1996"
566,The History of the Thirty Years' War by Friedrich Schiller,English,"Schiller, Friedrich",,"Jun 1, 1996"
567,"The Complete Works of Brann, the Iconoclast — Volume 01 by William Cowper Brann",English,"Brann, William Cowper",,"Jun 1, 1996"
568,"The Complete Works of Brann, the Iconoclast — Volume 10 by William Cowper Brann",English,"Brann, William Cowper",,"Jun 1, 1996"
569,"The Complete Works of Brann, the Iconoclast — Volume 12 by William Cowper Brann",English,"Brann, William Cowper",,"Jun 1, 1996"
570,"The Moravians in Georgia, 1735-1740 by Adelaide L. Fries",English,"Fries, Adelaide L. (Adelaide Lisetta)",,"Jun 1, 1996"
571,The 1995 CIA World Factbook by United States. Central Intelligence Agency,English,United States. Central Intelligence Agency,,"Jun 1, 1996"
572,The Great Big Treasury of Beatrix Potter by Beatrix Potter,English,"Potter, Beatrix",,"Jun 1, 1996"
573,Tales from Shakespeare by Charles Lamb and Mary Lamb,English,"Lamb, Charles",,"Jun 1, 1996"
574,Poems of William Blake by William Blake,English,"Blake, William",,"Jun 1, 1996"
575,"The Essays or Counsels, Civil and Moral by Francis Bacon",English,"Bacon, Francis",,"Jun 1, 1996"
576,The Project Gutenberg Web Pages by Project Gutenberg,English,Project Gutenberg,,"Jun 1, 1996"
577,"The Works of Samuel Johnson, in Sixteen Volumes. Volume 04 by Samuel Johnson",English,"Johnson, Samuel",,"Jul 1, 1996"
578,Down with the Cities! by Tadashi Nakashima,English,"Nakashima, Tadashi, 1920-",,"Jul 1, 1996"
579,The Poems of Sidney Lanier by Sidney Lanier,English,"Lanier, Sidney",,"Jul 1, 1996"
580,The Pickwick Papers by Charles Dickens,English,"Dickens, Charles",,"Jul 1, 1996"
581,Ginx's Baby: His Birth and Other Misfortunes; a Satire by Edward Jenkins,English,"Jenkins, Edward",,"Jul 1, 1996"
582,A Collection of Beatrix Potter Stories by Beatrix Potter,English,"Potter, Beatrix",,"Jul 1, 1996"
583,The Woman in White by Wilkie Collins,English,"Collins, Wilkie",,"Jul 1, 1996"
584,"Our Nig; Or, Sketches from the Life of a Free Black, in a Two-story White…",English,"Wilson, Harriet E.",,"Jul 1, 1996"
585,Running a Thousand Miles for Freedom by Ellen Craft and William Craft,English,"Craft, Ellen",,"Jul 1, 1996"
586,"Religio Medici, Hydriotaphia, and the Letter to a Friend by Sir Thomas Browne",English,"Browne, Thomas, Sir",,"Jul 1, 1996"
587,Danny's Own Story by Don Marquis,English,"Marquis, Don",,"Jul 1, 1996"
588,Master Humphrey's Clock by Charles Dickens,English,"Dickens, Charles",,"Jul 1, 1996"
589,Catriona by Robert Louis Stevenson,English,"Stevenson, Robert Louis",,"Jul 1, 1996"
590,"Robert Louis Stevenson: A Record, an Estimate, and a Memorial by Alexander H. Japp",English,"Japp, Alexander H. (Alexander Hay)",,"Jul 1, 1996"
591,Flame and Shadow by Sara Teasdale,English,"Teasdale, Sara",,"Jul 1, 1996"
592,"The Chinese Nightingale, and Other Poems by Vachel Lindsay",English,"Lindsay, Vachel",,"Jul 1, 1996"
593,"A Selection from the Writings of Guy De Maupassant, Vol. I by Guy de Maupassant",English,"Maupassant, Guy de",,"Jul 1, 1996"
594,"Twilight Stories by Coolidge, Miller, Powelson, and Sidney",English,Unavailable,,"Jul 1, 1996"
595,"The Sisters' Tragedy, with Other Poems, Lyrical and Dramatic by Aldrich",English,"Aldrich, Thomas Bailey",,"Jul 1, 1996"
596,Rivers to the Sea by Sara Teasdale,English,"Teasdale, Sara",,"Jul 1, 1996"
597,"The Story of Burnt Njal: The Great Icelandic Tribune, Jurist, and Counsellor",English,Unknown,,"Nov 11, 2004"
598,"Heimskringla; Or, The Chronicle of the Kings of Norway by Snorri Sturluson",English,"Snorri Sturluson, 1179?-1241",,"Jul 1, 1996"
599,Vanity Fair by William Makepeace Thackeray,English,"Thackeray, William Makepeace",,"Jul 1, 1996"
